"id","treatment","submission","measure","text","num_sentences","num_clusters","num_coherent_sentences","num_non_coherent_sentences","num_concepts","duration","local_cohesion","accuracyLocal","accuracyGlobal","cld_question1","cld_question2","cld_question4"
"fr06su37","cmap",2018-01-24 17:15:00,"revision","Osmose ist die Diffusion von Teilchen entlang eines Gradienten. Nehmen wir uns als Beispiel ein Gefäß, das in der Mitte eine Wand hat. Durch diese Wand können bestimmte Teilchen diffundieren. Sie bewegen sich also nur durch ihre eigene Energie, ohne Fremdeinfluss wie Schütteln. Da nur bestimmte Teilchen durch die Wand können, nennt man diese semipermeable Membran. Sie ist permeabel, also durchlässig, aber nicht für alle Teilchen, deswegen das Präfix ""semi"". Man könnte auch halbdurchlässig sagen. Die Wassermoleküle sind z. B. zu groß und können nicht durch die kleinen Poren der Membran hindurch, im Gegenteil zu den Salzteilchen. Füllen wir nun die eine Hälfte unseres Gefäßes mit einer hochkonzentrierten Salzlösung, die andere mit reinem Wasser. Während in der einen Hälfte nun nur Wasser ist, schwimmen in der anderen auch noch zusätzlich sehr viele Salzteilchen herum. Es besteht ein Unterschied zwischen beiden Hälften, ein sogenannter Gradient. Wäre die trennende Wand undurchlässig, etwa wenn sie aus Metall wäre, würde nichts passieren. Dies ist jedoch nicht der Fall, denn die Membran ist semipermeabel. Die Salzteilchen können durch die semipermeable Membran hindurch, während die Wassermoleküle zu groß sind. Von der Hälfte mit der hohen Konzentration an Salzteilchen fließen diese nun in die Hälfte mit dem reinen Wasser. Das bezeichnet man als Osmose. Lässt man das Gefäß eine Weile stehen, so wird man zu einem späteren Zeitpunkt in beiden Kammern die gleiche Konzentration an Salzen vorfinden. [LINEBREAK]",17,1,6,10,28,944.562,0.375,95,95,9,8,95
"fr09sa97","control-group",2018-01-05 08:41:35,"transfer","Evolution ist der ständige Prozess der Anpassung einer Art an ihre Umgebung über mehrere Generationen hinweg. Die bekanntesten Theorien zur Evolution stammen von dem Forscher Darwin. So ist zum Beispiel 'Survival of the fittest' eine seiner Theorien zur Evolution. 'Survival of the fittest' besagt, dass die Individuen überleben, die am Besten an ihre Umwelt angepasst sind. Man nennt das auch natürliche Selektion. Dies wird auch dadurch verstärkt, dass diese Individuen am meisten Nachkommen haben und ihre Eigenschaften an diese weitervererben. Dass manche Individuen besser angepasst sind, als andere ihrer Art, setzt voraus, dass es innerhalb einer Art Variation gibt. Variation bedeutet, dass jedes Individuum verschiedene Eigenschaften hat, bzw. diese unterschiedlich stark ausgeprägt sind. Durch die natürliche Selektion kann sich so eine Population oder eine ganze Art im Laufe der Zeit verändern. Die Variation wird durch Mutationen einzelner Individuen aufrecht erhalten. So behält sich die Art die Möglichkeit sich immer weiter zu entwickeln. [LINEBREAK]",11,2,4,6,24,865.467,0.4,65,79,7,5,80
"fr09sa97","control-group",2018-01-05 08:22:36,"draft","Osmose beschreibt den Vorgang eines Konzentrationsausgleiches zweier Lösungen, die durch eine semipermeable Membran getrennt sind. Durch eine semipermeable Membran kann nicht jeder Stoff gehen, sondern nur Stoffe mit bestimmten Eigenschaften. Bei der Osmose liegt ein Stoff auf der einen Seite der Membran in höherer Konzentration vor, als auf der anderen Seite. Da der Stoff nicht durch die semipermeable Membran diffundieren kann, gleicht sich der Konzentrationsunterschied mit Hilfe von Wasser aus. Das Wasser kann durch die Membran diffundieren und strömt auf die Seite der höheren Konzentration um einen Ausgleich zu schaffen. Der osmotische Druck, also das Verlangen nach Konzentrationsausgleich, wird dadurch geringer. [LINEBREAK]Das Volumen mit der anfangs höheren Konzentration nimmt durch den Wassereinstrom ab. Wenn wir uns vorstellen, dass die Lösung in einem Gefäß ist, ist es logisch, dass bei Volumenzunahme der Druck auf die Lösung steigt. Bei einer Pflanzenzelle ist das der Druck, den die Zellwände auf die Zelle ausübt, der sogenannte Turgordruck. Die Osmose stoppt, wenn der osmotische Druck gleich groß ist wie der Druck des Gefäßes. Im Beispiel der Pflanzenzelle stoppt die Osmose also, wenn der osmotische Druck gleich groß ist, wie der Turgordruck. [LINEBREAK]",11,1,7,3,25,815.614,0.7,30,81,8,4,70
"fr09sa97","control-group",2018-01-05 08:22:36,"revision","Osmose ist ein wichtiger Vorgang in Pflanzen. Osmose beschreibt den Vorgang eines Konzentrationsausgleiches zweier Lösungen, die durch eine semipermeable Membran getrennt sind. Eine semipermeable Membran ist selektiv, dass heißt nicht jeder Stoff kann durch sie diffundieren, sondern nur Stoffe mit bestimmten Eigenschaften. Große polare Moleküle können nicht durch die Membran, aber kleine Moleküle wie zum Beispiel Wasser können frei durch die Membran diffundieren. [LINEBREAK]Bei der Osmose liegt ein Stoff auf der einen Seite der Membran in höherer Konzentration vor, als auf der anderen Seite. Da der Stoff nicht durch die semipermeable Membran diffundieren kann, gleicht sich der Konzentrationsunterschied mit Hilfe von Wasser aus. Das Wasser kann durch die Membran diffundieren und strömt auf die Seite der höheren Konzentration um einen Ausgleich zu schaffen. Der osmotische Druck, also das Verlangen nach Konzentrationsausgleich, wird dadurch geringer. [LINEBREAK]Das Volumen der Lösung, mit der anfangs höheren Konzentration, nimmt durch den Wassereinstrom zu. Wenn wir uns vorstellen, dass die Lösung in einem Gefäß ist, ist es logisch, dass bei Volumenzunahme der Druck der Gefäßwände auf die Lösung steigt. Die Osmose stoppt, wenn der osmotische Druck gleich groß ist wie der Druck des Gefäßes. Bei einer Pflanzenzelle ist dieser Druck des Gefäßes, der Druck, den die Zellwände auf die Zelle ausüben, der sogenannte Turgordruck. Im Beispiel der Pflanzenzelle stoppt die Osmose also, wenn der osmotische Druck gleich groß ist wie der Turgordruck. [LINEBREAK]",13,1,10,2,28,917.15,0.833333333333333,70,70,7,2,80
"fr10ma38","control-group",2018-06-12 15:50:28,"revision","Als eine Osmose wird der Übergang von Teilchen durch eine Membran bezeichnet.Damit eine Osmose von statten gehen kann müssen ein paar Grundvoraussetzungen erfüllt sein.Diesbezüglich sollte eine Membran eine wässrige Lösung in zwei Bereiche teilen. Eine Membran kann als eine Art Trennwand, durch die nur bestimmte Teilchen transportiert werden können, gesehen werden. Die Lösungen der durch die Membran geteilten Bereiche sollten unterschiedliche Konzentrationen (an zum Beispiel Ionen) aufweisen.Auf Grund des vorliegenden Konzentrationsunterschiedes auf den zwei Seiten der Membran, kommt es zu einen Transport von Teilchen durch die Membran, dieser Transport wird auch Diffusion genannt. Er beruht auf dem Bestreben einen Konzentrationsausgleich zwischen den zwei Lösungen zu schaffen. So werden Ionen aus der Lösungen mit einer höheren Konzentration an Ionen durch die Membran in die Lösung mit einer niedrigeren Ionenkonzentration diffundiert. Die Fließrichtung beruht also auf dem Anstreben eines Konzentrationsausgleiches.In der Praxis können Membranen bei Bakterien vorgefunden werden. bakterien besitzen eine Membran durch welche sie Nährstoffe aus ihrer Umgebung aufnehmen können.Zudem gibt es auch ganz besondere Membranen bei denen der Übergang von Teilchen (der ausgleich der Konzentrationen) von der einen zu der anderen Lösung über die Membran nur in eine Richtung möglich ist. Diese Membranen werden semipermeable Membranen genannt. Bei diesen findet kein Ausgleich der Konzentration statt, sollte die Konzentration in der Lösung auf der undurchlässigen Seite der Membran höher sein als auf der durchlässigen Seite. Das Prinzip der Membranen findet auch im technischen sowie medizinischen Bereich der Forschung eine hohe Reihe an Anwendungen.  [LINEBREAK]",15,2,10,4,33,1029.611,0.714285714285714,57,32,8,4,70
"fr10ma38","control-group",2018-06-12 16:09:44,"transfer","Der Begriff Evolution lässt sich grob mit dem deutschen Wort der Weiterentwicklung wiedergeben.Im biologischen sinne beschreibt er die Veränderung vererbbarer Eigenschaften einer Populationsart.Im Zusammenhang der Evolution wird oft der Begriff der natürlichen Selektion verwendet. Dieser beschreibt wie in der natürlichen Entwicklung einer Gruppe oder Population die Gene weitergegeben werden und dass das Überleben von Lebewesen mit bestimmten Genen wahrscheinlicher ist. Nah zu diesem Begriff steht auch der Ausdruck ""survivale of the fittest"", welcher im deutschen Übersetz ""Überleben der Gesündesten/Stärksten"" heißt. Dies soll bedeuten, dass sich in der Entwicklung die stärksten und Gesündesten durchsetzten.Die Evolutionstheorie stellt die Entwicklung des Menschen dar. Laut dieser Theorie stammt der Mensch vom Affen ab.  Vor ein paar Jahrhunderten wurde diese Erkenntnis noch hart umstritten, mittlerweile ist sie jedoch weitestgehend anerkannt und gehört zum Allgemeinwissen. [LINEBREAK]",9,2,3,5,26,907.723,0.375,71,41,8,2,60
"fr10ma38","control-group",2018-06-12 15:50:28,"draft","Damit eine Osmose von statten gehen kann müssen ein paar Grundvorraussetzungen erfüllt sein.Eine Membran sollte eine wässrige Lösung in zwei Bereiche teilen. Eine Membran kann als eine Art Trennwand gesehen werden. Diese Bereiche sollten unterschiedliche Konzentrationen (an zum Beispiel Ionen) aufweisen.Auf Grund dieses Konzentrationsunterschiedes auf den zwei Seiten der Membran, kommt es zu einen Transport von Teilchen durch die Membran, dieser Transport wird auch Diffusion genannt. Dieser Transport beruht auf dem Bestreben einen Konzentrationsausgleich zu schaffen. So werden Ionen aus der Lösungen mit einer höheren Konzentration an Ionen durch die Membran in die Lösung mit einer niedrigeren Ionenkonzentration diffundiert. Die Fließrichtung beruht also auf dem Anstreben eines Konzentrationsausgleiches.Bakterien besitzen eine Membran durch welche sie Nährstoffe aus ihrer Umgebung aufnehmen können.Es gibt auch semipermeable Membranen bei diesen ist der Übergang von Teilchen (der ausgleich der Konzentrationen) nur in eine Richtung möglich. Selbst wenn sich die Konzentrationen in den Lösungen ändern sollten, wurde es in der einen Richtung nicht mehr einem Konzentrationsausgleich kommen. [LINEBREAK]",11,3,4,6,26,894.177,0.4,60,41,8,4,55
"fr12cl61","integrated",2017-12-14 15:28:50,"transfer","Die Erde ist schon seit Millionen von Jahren mit Tieren bevölkert. Die existenten Tierarten und deren Variationen haben sich aber kontinuierlich geändert. Während vor vielen Millionen Jahren vermutlich Dinosaurier gelebt haben, sind diese heute längst ausgestorben und es haben sich im Laufe der Zeit komplett neue Tierarten entwickelt, unter anderem wir Menschen. Welche Arten aussterben und welche im Laufe der Zeit erhalten bleiben, hängt von ihrer Fähigkeit sich an die Umwelt anzupassen ab. Es gibt Faktoren wie Mutation und Rekombination der Erbanlagen von Organismen, die bei Nachkommen Veränderungen des Erbguts bewirken, was sich positiv auf ihre Anpassung an die Umwelt auswirken kann. Diese Individuen haben dann eine höhere Chance zu überleben und werden deshalb selektiert beziehungsweise für das Überleben ""ausgewählt"". Die Individuen, die wiederum weniger erfolgreich in ihrer Anpassung an die Umwelt waren, werden ausgeschieden, d. h. sie haben eine geringere Chance zu überleben und sterben im Laufe der Zeit aus. Den Prozess der Selektion der Arten, die sich im Laufe der Zeit durch Faktoren wie Mutation und Rekombination besser an die Umwelt anpassen konnten, nennt man Evolution. [LINEBREAK]",8,3,5,2,28,913.285,0.714285714285714,88,94,9,8,79
"fr12cl61","integrated",2017-12-14 15:00:36,"revision","Wasser kann unterschiedliche Konzentrationen an gelösten Teilchen haben. Mit gelösten Teilchen sind zum Beispiel Ionen oder Salze gemeint, die im Wasser gelöst sind. Das Wasser versucht aber immer an jeder Stelle den gleichen Anteil an gelösten Teilchen zu haben, damit sich ein Konzentrationsgleichgewicht einstellt. Wenn man also zwei Wasserportionen mit verschiedenen Konzentrationen an gelösten Teilchen zusammenführt, indem man zwischen ihnen eine semipermeable Membran (eine Membran, die aufgrund selektiver Poren nur Wasser, aber keine Teilchen durchlässt) befestigt, dann fließt das Wasser vom Ort der geringeren Konzentration zum Ort der höheren Konzentration an gelösten Teilchen, bis sich ein Gleichgewicht der Teilchenkonzentration im Wasser einstellt. Diesen Prozess nennt man Osmose. Dabei steigt der Wasseranteil der Hälfte mit der höheren Konzentration an gelösten Teilchen, während der Wasseranteil auf der anderen Seite sinkt. Osmose ist meist verknüpft mit der Teilchenkonzentration im Wasser innerhalb und außerhalb einer Zelle, da diese eine semipermeable Membran besitzt und aufgrund von Osmose schrumpfen oder sich ausdehnen kann. Zusammenfassend kann man sagen, dass mit Osmose die Wasserbewegung durch eine semipermeable Membran entlang des Konzentrationsgefälles gemeint ist. [LINEBREAK]",8,1,4,3,22,860.958,0.571428571428571,97,18,9,3,96
"fr12cl61","integrated",2017-12-14 15:00:36,"draft","Wasser kann unterschiedliche Konzentrationen an gelösten Teilchen haben. Das Wasser versucht aber immer, an jeder Stelle den gleichen Anteil an gelösten Teilchen zu haben, damit sich ein Konzentrationsgleichgewicht einstellt. Wenn man also zwei Wasserportionen mit verschiedenen Konzentrationen an gelösten Teilchen zusammenführt, indem man zwischen ihnen eine semipermeable Membran (eine Membran, die nur Wasser, aber keine Teilchen durchlässt) befestigt, dann fließt das Wasser vom Ort der geringeren Konzentration zum Ort der höheren Konzentration an gelösten Teilchen, bis sich ein Gleichgewicht der Teilchenkonzentration im Wasser einstellt. Der Wasseranteil der Hälfte mit der höheren Konzentration an gelösten Teilchen steigt also, während der Wasseranteil auf der anderen Seite sinkt. Mit gelösten Teilchen sind zum Beispiel Ionen oder Salze gemeint, die im Wasser gelöst sind.   [LINEBREAK]",5,1,4,0,17,842.781,1,81,43,8,3,76
"fr16be09","cmap",2018-06-05 16:08:38,"transfer","Evulotion beschreibt die Entwicklung der Lebewesen.  [LINEBREAK]Dabei wird die Entwicklung seit Beginn der Existenz der Lebewesen bis heute betrachtet. Als Lebewesen werden beispielsweise Menschen, Tiere und Pflanzen bezeichnet. [LINEBREAK]Die Evolution wird durch die natürliche Selektion beeinflusst. Als natürliche Selektion bezeichnet man das Aussterben von Lebewesen mit ungünstigen Lebensvoraussetzungen und das Überleben der Lebewesen mit besseren Lebensvoraussetzungen. Beispielsweise sind die Dinosaurier ausgestorben, weil sie ungünstige Lebensvoraussetzungen hatten. [LINEBREAK]Mit der natürlichen Selektion beschreibt man auch, dass sich Merkmale eines Lebewesen immer weiter verbessern und entwickeln, falls sie das Überleben vereinfachen. Zum Beispiel hat sich das menschliche Auge immer weiter verbessert, sodass es Gefahren von weitem erkennen kann und daher das Überleben vereinfacht. [LINEBREAK]",8,2,5,2,19,846.126,0.714285714285714,81,83,8,7,79
"fr16be09","cmap",2018-06-05 15:52:21,"revision","Osmose ist ein Konzentrationsunterschied zwischen zwei Zellen.  [LINEBREAK]Konzentrationsunterschiede gibt es zum Beispiel zwischen einem Saft und einer Saftschorle. In dem Saft ist die Obstkonzentration höher als in der Saftschorle. Mit Konzentration wird das Verhältnis bestimmter Teilchen zur gesamten Anzahl an Teilchen bezeichnet. Im Saft sind mehr Obstteilchen als in der Saftschorle, daher ist die Obstkonzentration im Saft höher als in der Saftschorle. [LINEBREAK]Analog gibt es in den Zellen unterschiedliche Ionenkonzentrationen. Beispielsweise können in einer Zelle mehr Natriumionen als in der anderen Zelle sein. [LINEBREAK]Eine Folge der Konzentrationsunterschiede ist der sogenannte osmotische Druck. Er beschreibt das Bestreben die Konzentrationsunterschiede zwischen den Zellen aufzuheben. [LINEBREAK]",9,4,3,5,18,869.729,0.375,87,88,7,7,87
